observed,computed
3.0,3.7425412148321726
5.1,8.662972268021184
3.8,7.251847778526119
2.8,5.572583874230779
3.6,4.012569574310924
1.3,1.7317688911234135
1.4,1.7763897687931636
1.7,3.363750334185974
1.9,2.6678704443472623
1.5,1.2857453992052406
2.5,4.1311444630807
2.8,4.291075823354536
2.4,3.1568881616369597
2.8,3.5631721739439546
3.2,4.316529183661682
2.8,3.7353502314134133
2.8,3.716689401849026
1.2,-0.23301987661975512
1.1,-0.45526860662244095
1.8,1.3672511536378753
2.4,3.8445784179904012
2.1,2.6659203855044185
3.6,5.692454027225492
3.7,5.521376881106767
4.0,6.118201901326734
3.3,4.755389454132829
1.6,1.2663611512513229
2.7,4.719875685603154
2.0,3.2045125787690765
3.2,5.979701230946152
3.4,5.782098126074287
2.2,3.08051118690045
3.7,4.802961332218551
5.6,7.149732526705714
4.6,6.319462405686281
3.1,2.8704201513372167
5.2,6.701354271481005
4.9,6.487721751569265
4.8,6.090219374836506
5.3,7.239384754112844
5.0,6.718955392721911
6.4,9.004481335676878
5.6,7.9826318449543665
5.6,7.732261255870316
4.3,6.202727653138847
5.5,7.385969999724796
5.7,7.489330945542943
5.8,7.8018730154215765
6.9,8.856814951634425
6.4,8.201215732499847
7.4,8.532350852829344
6.8,7.528823600508707
6.6,7.7226895095886885
5.5,7.3534971710472465
2.7,3.009083469683578
5.7,7.686154569291401
6.3,8.44527700220649
7.5,8.682350473772184
10.9,11.593003474724217
7.4,8.471837323995823
7.4,8.171991102681218
7.1,7.559666618160172
6.2,7.423384859786499
2.9,2.907762561370895
5.6,7.296364081319386
5.9,7.463751055475606
6.5,8.803968472488766
5.5,6.596478782423333
8.1,10.252618425987071
7.2,9.759608398809316
3.8,5.437105465852166
5.8,7.822478349086186
6.2,8.138186412314052
8.4,9.674737549619408
8.5,9.301726021869994
11.2,11.831549917153206
11.9,14.090502443918695
6.7,8.990659990576937
8.2,10.271209234929742
9.8,10.968690211063686
11.1,11.207155889966758
12.6,11.808534853882492
12.8,12.036784453799555
13.2,12.977524547373527
10.7,11.500823095489066
9.3,10.938273922167264
5.0,5.734219096711393
8.2,10.401790942981604
9.5,11.327814917823828
8.8,9.842870885353978
10.8,12.50056264998261
9.3,11.4220207443454
9.4,10.270136789005623
11.4,12.76177760200278
9.0,11.93940881246897
9.7,12.62676549537485
10.2,12.402019623087737
8.3,9.573107821690506
9.5,10.851034598777005
3.9,5.0564268323867525
9.1,12.110681798572722
9.1,10.880498412849498
9.1,10.290617757981426
2.0,1.0377350544797814
4.9,7.092379791949532
8.0,10.473438849660406
7.7,9.47600643280004
8.2,10.310914625817933
9.3,11.646559699367439
10.5,11.688573420934006
12.0,12.652785296142339
12.6,12.98297122379274
13.1,13.29412941931975
13.9,13.982394604205528
12.1,12.625495935149013
11.1,10.847893686390476
9.6,8.344625609382126
14.5,13.243466762289913
13.1,13.302900741967612
14.3,14.17254856073915
12.4,13.734574309647913
9.8,11.679108425052835
8.1,9.408973392699739
11.2,12.084053073905292
12.5,12.635714128192268
12.6,13.259533470189442
10.9,11.247828147353015
13.8,12.391041676165763
13.4,11.968509615029745
13.2,12.766021806469737
12.1,12.086833265413222
13.6,12.823537274403419
14.6,13.387509596421019
14.1,12.944387628366968
16.1,14.636994616729302
12.4,12.284252071752842
13.2,12.227632534980371
12.5,11.014884583687921
14.7,12.51069079513789
15.5,13.871309279831532
12.6,12.319917988393424
13.4,13.265112612898928
13.2,13.179699420752664
12.5,12.607922304899317
12.7,12.228943446155562
12.8,12.187351181906726
12.8,12.028714120811456
11.8,10.141901264703005
9.1,6.547399842889212
14.0,10.701007050507489
15.3,11.741348165296383
15.2,12.176639603067064
12.5,10.649280208733456
12.4,11.488743866198247
12.8,11.71287745897885
13.7,11.892732988707012
14.8,12.38404102440759
14.7,12.138671005784627
15.6,12.688199035332183
14.5,12.396639493501704
12.8,12.054625943413926
12.3,12.371580510216132
11.5,11.838114040373027
11.7,11.65817127210604
12.2,11.47972327834844
12.7,11.601646613367228
13.0,11.739561002036998
12.9,11.523547062794707
12.1,11.157123804043525
11.9,11.132464419043705
11.6,10.860814382975812
12.1,11.219055201811134
12.0,11.172127814803979
11.3,9.833946064776926
12.3,10.357732299864509
13.7,10.93468342988278
12.6,9.854373234810868
12.9,10.08120758613717
11.7,8.90740086246734
11.7,8.89856703736137
12.9,10.87655993781577
11.6,10.489662925440088
11.3,10.721839814973599
9.8,10.56184671461848
10.7,11.36851646372538
10.7,11.06738012002183
7.5,7.503352867448455
8.7,9.900535797026663
8.4,9.152499912950901
9.3,9.841191059872862
10.0,9.824909890276832
10.2,9.784659355047875
10.9,11.686898712167443
8.5,10.062511700258145
7.3,8.40972173297506
9.1,9.71853883122561
9.0,9.236530897324007
10.8,10.377776942954984
12.1,11.805268215479616
9.9,10.089558173221512
9.6,9.56185156907059
10.2,9.898953326316962
10.9,10.452021679530626
9.7,9.564771861736846
9.3,9.19803590561213
10.7,9.87350807683192
10.7,9.9604417251559
9.9,9.570162525798777
8.9,8.76130596210739
10.0,9.182142700147168
10.4,9.51018442247803
10.3,9.667951939125905
9.6,9.714312389333529
9.3,9.49412876307884
7.8,8.363908191116995
7.1,7.042234445467673
6.9,7.339962055001692
6.1,6.035675705844152
6.8,6.692298539736002
7.0,5.834556667668175
6.0,6.304007088368709
4.2,3.9978091092321058
6.4,6.842472723951501
6.3,6.794104167955163
6.4,6.791254211238947
7.0,7.3658725865819115
5.8,6.018929662575873
6.5,6.546623735547855
7.2,7.025387398545903
7.5,7.15540232479998
7.4,7.2445922809623955
6.5,6.512942555535563
9.0,8.300009539156537
6.8,6.839289960899171
5.9,6.476996237621427
6.6,7.736399363084148
5.8,6.936288798955634
6.2,7.193105126790996
6.2,7.129628573025337
5.7,6.397341520296616
5.7,6.46698654958628
5.8,6.592588883893178
5.0,5.67344768966856
5.8,6.302573584549803
5.5,5.952088188282314
4.8,5.251195601843856
6.3,5.651779962948053
4.5,4.494458581845009
3.9,4.962006782745249
4.3,5.138126809500747
4.4,5.151907104276313
4.6,5.175966791855366
4.6,5.133014677037899
4.9,4.887218154166484
3.3,3.1234590020368005
4.2,4.810261068672936
3.9,4.39195827601034
4.2,4.2941543601893155
3.2,3.5577643983022624
2.4,1.6648442840245161
3.8,5.145569527349794
3.2,4.109390370856267
3.4,4.621155780735157
3.6,4.799469049876121
4.6,5.5089433104209755
3.2,4.251535094176743
3.2,4.2831995957286875
3.6,4.526579858899136
3.5,4.425658844465171
3.3,4.1164509188295515
3.3,3.555077938855871
3.4,3.8879378675442866
4.1,4.159015772728016
3.3,3.329171884157403
1.1,-0.6410895759374533
1.9,0.8506464641915942
2.2,1.5405653600832183
2.3,1.3526459930875143
2.3,0.761028161691545
2.9,4.001776202543684
1.9,2.486663154950151
1.8,2.0760097785700395
2.0,2.6008865087717785
1.8,1.9083507745746922
2.3,3.101076217117415
1.7,2.2079646556769665
1.3,1.6011601721027766
1.2,1.1255419919260878
1.4,1.2328091000558672
1.7,1.894716132848306
1.2,1.140536565257032
1.3,1.3337694900983288
1.2,1.040779561406703
1.2,1.0425895634300424
1.1,0.8228320396624816
1.3,1.1855266683359649
1.4,1.3108625912800809
1.5,1.692784005991997
1.8,2.23866899691963
3.0,3.6681556234129746
1.4,-0.18980817496863167
0.7,-1.5969348475591247
0.8,-0.9713644335582368
0.3,-1.9993372217595144
0.5,-1.2460161861323618
1.0,1.122385897362813
0.6,-0.6404242427671422
0.9,0.3737424855789443
0.5,-1.7470514422421553
0.9,0.7250590779283654
1.4,2.149104956423327
0.9,1.2233968030738271
0.8,1.1650419933400145
1.0,1.629677199075344
1.1,1.5768508224464466
1.0,1.0406890125484172
1.2,1.876111175973367
1.3,1.664189614505425
0.6,-0.351791399379344
1.1,1.29342126660142
1.0,1.1116277222852085
